_id,Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
1832,2025-01-28,16:36,Tuesday,VICTORIA PARK STATION,PUMEL,None,None,None,BD,None
1833,2025-01-28,16:45,Tuesday,QUEEN STATION,SUAP,6,10,S,YU,5456
1834,2025-01-28,16:52,Tuesday,YONGE BD STATION,MUIS,None,None,None,BD,None
1835,2025-01-28,17:00,Tuesday,ST PATRICK STATION,MUPAA,3,7,N,YU,5506
1836,2025-01-28,17:09,Tuesday,FINCH STATION,TUO,3,6,S,YU,6131
1837,2025-01-28,17:21,Tuesday,BLOOR STATION,SUDP,None,None,None,YU,None
1838,2025-01-28,17:27,Tuesday,ST GEORGE YUS STATION,PUMST,None,None,None,YU,None
1839,2025-01-28,17:45,Tuesday,OSSINGTON STATION,TUSC,None,None,E,BD,5369
1840,2025-01-28,17:59,Tuesday,CASTLE FRANK STATION,TUS,3,6,E,BD,5369
1841,2025-01-28,18:33,Tuesday,DUNDAS WEST STATION,MUSC,None,None,E,BD,5077
1842,2025-01-28,18:34,Tuesday,KENNEDY BD STATION,SUDP,9,13,None,BD,5182
1843,2025-01-28,18:46,Tuesday,MAIN STREET STATION,PUSTS,3,8,W,BD,5341
1844,2025-01-28,18:56,Tuesday,WOODBINE STATION,MUIRS,None,None,None,BD,None
1845,2025-01-28,18:57,Tuesday,KENNEDY BD STATION,MUIR,None,None,W,BD,5244
1846,2025-01-28,19:12,Tuesday,VICTORIA PARK STATION,TUKEY,3,8,W,BD,5028
1847,2025-01-28,19:32,Tuesday,FINCH STATION,TUATC,None,None,S,YU,5676
1848,2025-01-28,19:54,Tuesday,OSGOODE STATION,PUMST,None,None,None,YU,None
1849,2025-01-28,19:59,Tuesday,MAIN STREET STATION,EUSC,None,None,E,BD,5369
1850,2025-01-28,20:29,Tuesday,PIONEER VILLAGE STATIO,SUUT,13,16,N,YU,5701
1851,2025-01-28,20:34,Tuesday,BLOOR STATION,MUD,4,8,N,YU,5631
1852,2025-01-28,20:53,Tuesday,ST CLAIR WEST STATION,MUIS,None,None,None,YU,None
1853,2025-01-28,21:04,Tuesday,OSGOODE STATION,MUI,4,8,N,YU,5961
1854,2025-01-28,21:35,Tuesday,DAVISVILLE - ST. CLAIR,PUTWZ,15,19,S,YU,5411
1855,2025-01-28,21:36,Tuesday,ISLINGTON STATION,MUSC,None,None,E,BD,5221
1856,2025-01-28,21:38,Tuesday,CASTLE FRANK STATION,EUSC,None,None,E,BD,5369
1857,2025-01-28,21:52,Tuesday,DUNDAS STATION,SUDP,None,None,S,YU,None
1858,2025-01-28,21:54,Tuesday,BLOOR STATION,MUIS,None,None,None,YU,None
1859,2025-01-28,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,None,None,None,YU/BD,None
1860,2025-01-28,22:18,Tuesday,GLENCAIRN STATION,SUDP,5,11,S,YU,6036
1861,2025-01-28,22:27,Tuesday,SHEPPARD STATION,SUAP,None,None,N,YU,None
1862,2025-01-28,22:41,Tuesday,SPADINA BD STATION,SUDP,None,None,W,BD,5291
1863,2025-01-28,23:19,Tuesday,VAUGHAN MC STATION,MUIS,None,None,N,YU,6001
1864,2025-01-28,23:24,Tuesday,SPADINA BD STATION,SUG,None,None,None,BD,None
1865,2025-01-28,23:35,Tuesday,BATHURST STATION,MUIRS,None,None,None,BD,None
1866,2025-01-28,23:43,Tuesday,UNION STATION,SUDP,None,None,None,YU,None
1867,2025-01-28,0:18,Tuesday,WELLESLEY STATION,SUDP,None,None,None,YU,None
1868,2025-01-28,0:25,Tuesday,EGLINTON STATION,MUI,4,11,N,YU,5381
1869,2025-01-28,1:24,Tuesday,SPADINA YUS STATION,SUDP,None,None,S,YU,None
1870,2025-01-28,1:56,Tuesday,KIPLING STATION,MUI,None,None,E,BD,5058
1871,2025-01-28,3:52,Tuesday,BAYVIEW STATION,MUNCA,None,None,None,SHP,None
1872,2025-01-28,5:26,Tuesday,SHEPPARD-YONGE STATION,TUSC,None,None,E,SHP,6171
1873,2025-01-29,2:00,Wednesday,KIPLING STATION,MUI,None,None,E,BD,5080
1874,2025-01-29,2:36,Wednesday,FINCH STATION,SUDP,None,None,None,YU,None
1875,2025-01-29,3:36,Wednesday,KIPLING STATION,SUG,None,None,None,BD,5338
1876,2025-01-29,3:47,Wednesday,DUPONT STATION,TUNCA,None,None,None,YU,None
1877,2025-01-29,3:51,Wednesday,EGLINTON WEST STATION,MUO,None,None,N,YU,None
1878,2025-01-29,5:10,Wednesday,WILSON STATION,MUNCA,None,None,None,YU,None
1879,2025-01-29,5:48,Wednesday,CASTLE FRANK STATION,MUSC,None,None,W,BD,5079
1880,2025-01-29,5:52,Wednesday,DUPONT STATION,MUIE,None,None,None,YU,None
1881,2025-01-29,5:59,Wednesday,KING STATION,PUTR,7,None,S,YU,6031
1882,2025-01-29,6:08,Wednesday,OSSINGTON STATION,PUTO,89,92,E,BD,5080
1883,2025-01-29,6:14,Wednesday,MAIN STREET STATION,MUSC,None,None,E,BD,5281
1884,2025-01-29,6:14,Wednesday,ISLINGTON STATION,PUSTS,4,8,E,BD,5104
1885,2025-01-29,7:10,Wednesday,COLLEGE STATION,SUO,None,None,None,YU,None
1886,2025-01-29,7:19,Wednesday,DUPONT STATION,PUSAC,8,10,S,YU,6096
1887,2025-01-29,7:24,Wednesday,ISLINGTON STATION,SUUT,3,5,W,BD,5073
1888,2025-01-29,8:01,Wednesday,FINCH WEST STATION,PUMEL,None,None,None,YU,None
1889,2025-01-29,8:28,Wednesday,KENNEDY BD STATION,MUPAA,None,None,W,BD,5187
1890,2025-01-29,8:32,Wednesday,KENNEDY BD STATION,EUSC,None,None,W,BD,5174
1891,2025-01-29,9:01,Wednesday,COLLEGE STATION,SUDP,11,13,N,YU,5556
1892,2025-01-29,9:06,Wednesday,QUEEN'S PARK STATION,MUIS,None,None,None,YU,None
1893,2025-01-29,9:12,Wednesday,BATHURST STATION,EUSC,None,None,W,BD,5369
1894,2025-01-29,9:30,Wednesday,FINCH STATION,PUOPO,None,None,S,YU,5646
1895,2025-01-29,10:00,Wednesday,CHRISTIE STATION,PUMST,None,None,None,BD,None
1896,2025-01-29,10:21,Wednesday,ROSEDALE STATION,MUIR,10,12,N,YU,5421
1897,2025-01-29,10:41,Wednesday,VICTORIA PARK STATION,EUSC,None,None,W,BD,5369
1898,2025-01-29,11:28,Wednesday,FINCH STATION,SUUT,5,11,S,YU,6081
1899,2025-01-29,11:53,Wednesday,BLOOR STATION,SUDP,None,None,S,YU,None
1900,2025-01-29,12:40,Wednesday,VICTORIA PARK STATION,EUSC,None,None,W,BD,5369
1901,2025-01-29,12:44,Wednesday,SHEPPARD HUB,MUO,None,None,None,YU,None
1902,2025-01-29,12:56,Wednesday,KIPLING STATION,MUTO,19,23,E,BD,5121
1903,2025-01-29,13:15,Wednesday,KENNEDY BD STATION,PUSTC,None,None,W,BD,5242
1904,2025-01-29,13:26,Wednesday,RUNNYMEDE STATION,PUMEL,None,None,None,BD,None
1905,2025-01-29,13:27,Wednesday,WILSON STATION,TUO,6,11,N,YU,6121
1906,2025-01-29,13:30,Wednesday,ST GEORGE YUS STATION,MUPAA,4,8,N,YU,5646
1907,2025-01-29,13:40,Wednesday,SPADINA YUS STATION,SUO,None,None,N,YU,5731
1908,2025-01-29,13:40,Wednesday,SPADINA BD STATION,SUO,None,None,W,BD,5187
1909,2025-01-29,14:01,Wednesday,ST PATRICK STATION,SUAP,None,None,N,YU,5651
1910,2025-01-29,14:12,Wednesday,VICTORIA PARK STATION,TUS,4,8,W,BD,5167
1911,2025-01-29,14:16,Wednesday,DUFFERIN STATION,EUSC,None,None,W,BD,5263
1912,2025-01-29,14:21,Wednesday,WILSON STATION,TUO,3,6,N,YU,6071
1913,2025-01-29,14:26,Wednesday,SHERBOURNE STATION,SUAP,None,None,W,BD,5155
1914,2025-01-29,14:36,Wednesday,DONLANDS STATION,TUS,4,8,W,BD,5308
1915,2025-01-29,14:40,Wednesday,DUNDAS WEST STATION,PUSNT,None,None,W,BD,5042
1916,2025-01-29,14:42,Wednesday,DONLANDS STATION,MUPAA,4,8,W,BD,5362
1917,2025-01-29,14:50,Wednesday,DUFFERIN STATION,TUS,6,10,E,BD,5166
1918,2025-01-29,15:01,Wednesday,COXWELL STATION,TUO,4,8,E,BD,5281
1919,2025-01-29,15:08,Wednesday,HIGHWAY 407 STATION,MUPAA,4,8,N,YU,5426
1920,2025-01-29,15:28,Wednesday,CHESTER STATION,SUAP,5,9,E,BD,None
1921,2025-01-29,15:32,Wednesday,GREENWOOD STATION,SUAP,None,None,None,BD,None
1922,2025-01-29,15:58,Wednesday,BLOOR STATION,MUIS,None,None,S,YU,None
1923,2025-01-29,16:16,Wednesday,YORK MILLS STATION,SUDP,3,7,S,YU,5836
1924,2025-01-29,16:27,Wednesday,WARDEN STATION,SUO,None,None,E,BD,5319
1925,2025-01-29,16:30,Wednesday,LAWRENCE STATION,MUI,None,None,N,YU,5786
1926,2025-01-29,17:52,Wednesday,SHERBOURNE STATION,MUTD,3,6,W,BD,5313
1927,2025-01-29,18:07,Wednesday,COXWELL STATION,MUCL,3,6,E,BD,None
1928,2025-01-29,18:14,Wednesday,KING STATION,SUO,None,None,None,YU,None
1929,2025-01-29,18:40,Wednesday,ROSEDALE STATION,SUDP,3,6,N,YU,5831
1930,2025-01-29,20:05,Wednesday,BROADVIEW STATION,SUDP,9,13,E,BD,5091
1931,2025-01-29,20:37,Wednesday,BLOOR STATION,SUDP,4,8,N,YU,6166
1932,2025-01-29,20:44,Wednesday,FINCH STATION,MUIS,None,None,None,YU,None
1933,2025-01-29,20:47,Wednesday,WARDEN STATION,SUDP,5,10,E,BD,5244
1934,2025-01-29,21:34,Wednesday,SUMMERHILL STATION,MUIR,19,25,N,YU,5981
1935,2025-01-29,21:42,Wednesday,ST ANDREW STATION,SUDP,None,None,None,YU,None
1936,2025-01-29,21:59,Wednesday,YORKDALE STATION,SUO,3,7,N,YU,6086
1937,2025-01-29,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,None,None,None,YU/BD,None
1938,2025-01-29,22:18,Wednesday,UNION STATION TO KING,SUDP,3,9,N,YU,5696
1939,2025-01-29,22:36,Wednesday,FINCH STATION,TUO,3,9,N,YU,5966
1940,2025-01-29,22:46,Wednesday,ST GEORGE BD STATION,MUSC,None,None,E,BD,5091
1941,2025-01-29,22:48,Wednesday,LAWRENCE STATION,PUOPO,5,11,N,YU,5696
1942,2025-01-29,22:55,Wednesday,SPADINA BD STATION,PUMEL,None,None,None,BD,None
1943,2025-01-29,23:00,Wednesday,ST ANDREW TO ST GEORGE,MUO,None,None,None,YU,None
1944,2025-01-29,23:00,Wednesday,ST. GEORGE TO ST. ANDR,MUO,None,None,None,YU,None
1945,2025-01-29,23:07,Wednesday,WARDEN STATION,EUSC,None,None,W,BD,5352
1946,2025-01-29,23:48,Wednesday,DUPONT STATION,SUDP,4,11,S,YU,6096
1947,2025-01-29,0:01,Wednesday,EGLINTON STATION,SUO,None,None,None,YU,None
1948,2025-01-29,0:29,Wednesday,ST PATRICK STATION,SUUT,None,None,S,YU,None
1949,2025-01-29,0:47,Wednesday,LANSDOWNE STATION,PUMO,30,35,W,BD,5155
1950,2025-01-29,1:33,Wednesday,FINCH STATION,MUPAA,None,None,N,YU,6116
1951,2025-01-29,1:35,Wednesday,VAUGHAN MC STATION,MUIS,None,None,None,YU,None
1952,2025-01-29,1:36,Wednesday,SUMMERHILL STATION,MUPAA,3,9,N,YU,5421
1953,2025-01-29,2:22,Wednesday,SHEPPARD-YONGE STATION,SUDP,None,None,None,SHP,None
1954,2025-01-29,2:39,Wednesday,SHEPPARD-YONGE STATION,MUIS,None,None,None,SHP,None
1955,2025-01-29,0:33,Wednesday,BAYVIEW STATION,MUPAA,None,None,W,SHP,6186
1956,2025-01-30,3:47,Thursday,DUNDAS WEST STATION,MUNCA,None,None,None,BD,None
1957,2025-01-30,5:44,Thursday,EGLINTON STATION,PUSAC,5,10,N,YU,5416
1958,2025-01-30,5:59,Thursday,KING STATION,PUTR,6,None,S,YU,5816
1959,2025-01-30,6:42,Thursday,GREENWOOD STATION,PUMO,None,None,None,BD,None
1960,2025-01-30,7:09,Thursday,KENNEDY BD STATION,SUDP,None,None,None,BD,None
1961,2025-01-30,7:30,Thursday,KEELE STATION,MUSC,None,None,W,BD,5204
1962,2025-01-30,7:37,Thursday,DUFFERIN STATION,SUDP,None,None,None,BD,None
1963,2025-01-30,7:39,Thursday,WARDEN STATION,MUSC,None,None,E,BD,5369
1964,2025-01-30,7:45,Thursday,SPADINA YUS STATION,MUTO,None,None,None,YU,None
1965,2025-01-30,7:48,Thursday,BLOOR STATION,MUPAA,None,None,S,YU,5941
1966,2025-01-30,8:17,Thursday,EGLINTON WEST STATION,PUOPO,4,7,N,YU,5441
1967,2025-01-30,8:33,Thursday,SPADINA YUS STATION,MUIS,None,None,None,YU,None
1968,2025-01-30,8:40,Thursday,ROSEDALE STATION,MUI,8,10,S,YU,5866
1969,2025-01-30,8:45,Thursday,EGLINTON STATION,PUOPO,None,None,N,YU,5701
1970,2025-01-30,8:49,Thursday,DONLANDS STATION,TUSC,None,None,E,BD,5182
1971,2025-01-30,8:52,Thursday,DUNDAS WEST STATION,MUSC,None,None,E,BD,5369
1972,2025-01-30,9:13,Thursday,SPADINA YUS STATION,MUIR,None,None,N,YU,5776
1973,2025-01-30,9:41,Thursday,KIPLING STATION,MUPAA,None,None,E,BD,5028
1974,2025-01-30,9:45,Thursday,BLOOR STATION,MUIR,3,8,S,YU,5491
1975,2025-01-30,9:47,Thursday,SUMMERHILL STATION,SUDP,7,12,N,YU,5446
1976,2025-01-30,10:08,Thursday,GREENWOOD STATION,MUSC,None,None,W,BD,5246
1977,2025-01-30,11:21,Thursday,UNION STATION,MUIR,None,None,S,YU,5701
1978,2025-01-30,11:42,Thursday,KEELE STATION,MUTO,4,8,W,BD,5104
1979,2025-01-30,12:40,Thursday,OSGOODE STATION,SUDP,None,None,N,YU,5691
1980,2025-01-30,13:08,Thursday,GREENWOOD STATION,MUIR,9,13,E,BD,5113
1981,2025-01-30,13:21,Thursday,BLOOR STATION,PUMO,None,None,S,YU,5746
1982,2025-01-30,13:22,Thursday,YONGE BD STATION,MUO,None,None,W,BD,5297
1983,2025-01-30,13:28,Thursday,EGLINTON STATION,MUNCA,None,None,None,YU,None
1984,2025-01-30,14:32,Thursday,BLOOR STATION,SUO,None,None,S,YU,5716
1985,2025-01-30,14:40,Thursday,WELLESLEY STATION,MUPAA,3,7,S,YU,5716
1986,2025-01-30,14:48,Thursday,LANSDOWNE STATION,SUDP,4,8,E,BD,5059
1987,2025-01-30,15:03,Thursday,YONGE BD STATION,SUDP,4,8,E,BD,5059
1988,2025-01-30,15:05,Thursday,VAUGHAN MC STATION,TUSET,3,7,S,YU,5736
1989,2025-01-30,15:26,Thursday,SPADINA YUS STATION,MUIS,None,None,S,YU,None
1990,2025-01-30,16:00,Thursday,ST CLAIR STATION,SUDP,4,8,N,YU,5381
1991,2025-01-30,16:11,Thursday,BLOOR STATION,MUIS,None,None,N,YU,None
1992,2025-01-30,16:17,Thursday,ST CLAIR WEST STATION,MUIS,None,None,None,YU,None
1993,2025-01-30,16:30,Thursday,DAVISVILLE STATION,MUNCA,None,None,None,YU,None
1994,2025-01-30,16:30,Thursday,LANSDOWNE STATION,MUTD,3,6,E,BD,5104
1995,2025-01-30,16:32,Thursday,DAVISVILLE STATION,SUDP,None,None,N,YU,5916
1996,2025-01-30,16:33,Thursday,VICTORIA PARK STATION,SUDP,4,7,W,BD,5042
1997,2025-01-30,16:34,Thursday,DAVISVILLE STATION,SUDP,None,None,N,YU,6001
1998,2025-01-30,16:42,Thursday,ST PATRICK STATION,MUIR,13,17,N,YU,6086
1999,2025-01-30,17:32,Thursday,WILSON STATION,EUDO,6,9,N,YU,5971
2000,2025-01-30,17:39,Thursday,ST GEORGE BD STATION,SUDP,3,6,E,BD,5137
2001,2025-01-30,17:40,Thursday,SHEPPARD WEST STATION,EUDO,6,10,N,YU,5971
2002,2025-01-30,18:10,Thursday,NORTH YORK CTR STATION,SUAP,None,None,N,YU,None
2003,2025-01-30,18:14,Thursday,FINCH STATION,SUO,10,14,N,YU,5536
2004,2025-01-30,18:47,Thursday,UNION STATION,SUO,5,8,N,YU,5911
2005,2025-01-30,18:57,Thursday,SHEPPARD WEST STATION,MUIRS,None,None,N,YU,None
2006,2025-01-30,19:57,Thursday,BROADVIEW STATION,SUDP,28,33,W,BD,5235
2007,2025-01-30,20:02,Thursday,LAWRENCE WEST STATION,MUO,None,None,None,YU,None
2008,2025-01-30,20:03,Thursday,KENNEDY BD STATION,TUO,5,10,W,BD,5344
2009,2025-01-30,20:46,Thursday,KEELE STATION,SUO,None,None,E,BD,None
2010,2025-01-30,21:48,Thursday,FINCH STATION,MUIS,None,None,None,YU,None
2011,2025-01-30,21:57,Thursday,BAY LOWER,PUSNT,None,None,None,BD,None
2012,2025-01-30,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,None,None,None,YU/BD,None
2013,2025-01-30,22:15,Thursday,WELLESLEY STATION,MUIS,None,None,None,YU,None
2014,2025-01-30,22:24,Thursday,PAPE STATION,SUDP,None,None,None,BD,None
2015,2025-01-30,23:00,Thursday,ST ANDREW TO ST GEORGE,MUO,None,None,None,YU,None
2016,2025-01-30,23:03,Thursday,WILSON STATION,SUO,None,None,None,YU,None
2017,2025-01-30,23:08,Thursday,KIPLING STATION,MUGD,None,None,E,BD,None
2018,2025-01-30,23:31,Thursday,SPADINA BD STATION,MUIS,None,None,None,BD,None
2019,2025-01-30,0:18,Thursday,ST ANDREW STATION,SUO,None,None,None,YU,1579
2020,2025-01-30,0:40,Thursday,DUPONT STATION,MUIS,None,None,None,YU,None
2021,2025-01-30,0:58,Thursday,EGLINTON WEST STATION,SUDP,None,None,None,YU,None
2022,2025-01-31,2:02,Friday,WARDEN STATION,SUDP,3,8,E,BD,5261
2023,2025-01-31,2:11,Friday,FINCH STATION,MUIS,None,None,None,YU,None
2024,2025-01-31,2:33,Friday,FINCH STATION,MUIS,None,None,None,YU,None
2025,2025-01-31,3:56,Friday,MAIN STREET STATION,PUTWZ,None,None,None,BD,None
2026,2025-01-31,5:21,Friday,ST ANDREW STATION,PUTWZ,None,None,S,YU,5876
2027,2025-01-31,5:40,Friday,DUPONT STATION,TUNCA,None,None,None,YU,None
2028,2025-01-31,5:45,Friday,ROYAL YORK STATION,MUIRS,None,None,None,BD,None
2029,2025-01-31,5:53,Friday,KEELE STATION,TUNIP,4,7,W,BD,5102
2030,2025-01-31,5:56,Friday,EGLINTON STATION,PUTO,5,10,N,YU,5506
2031,2025-01-31,5:59,Friday,KING STATION,PUTR,10,None,S,YU,6101
2032,2025-01-31,6:11,Friday,YORKDALE STATION,PUOPO,16,19,S,YU,5586
2033,2025-01-31,6:18,Friday,LANSDOWNE STATION,MUIE,None,None,None,BD,None
2034,2025-01-31,6:34,Friday,ST GEORGE BD STATION,EUSC,None,None,W,BD,5189
2035,2025-01-31,6:48,Friday,YORKDALE STATION,PUMEL,None,None,None,YU,None
2036,2025-01-31,6:53,Friday,OSSINGTON STATION,TUSC,None,None,W,BD,5187
2037,2025-01-31,7:15,Friday,SHEPPARD WEST STATION,MUIS,None,None,None,YU,None
2038,2025-01-31,7:35,Friday,LAWRENCE STATION,MUPAA,3,6,S,YU,5996
2039,2025-01-31,7:41,Friday,FINCH STATION,EUDO,None,None,S,YU,5781
2040,2025-01-31,8:04,Friday,FINCH STATION,MUATC,3,6,S,YU,5426
2041,2025-01-31,8:46,Friday,ROSEDALE STATION,SUDP,None,None,None,YU,None
2042,2025-01-31,9:44,Friday,CHESTER STATION,TUSC,None,None,E,BD,5139
2043,2025-01-31,10:07,Friday,VAUGHAN MC STATION,SUO,None,None,None,YU,None
2044,2025-01-31,10:25,Friday,EGLINTON WEST STATION,SUO,None,None,S,YU,None
2045,2025-01-31,10:26,Friday,UNION STATION (TO ST A,MUATC,4,8,N,YU,5631
2046,2025-01-31,10:54,Friday,YORK MILLS STATION,SUROB,None,None,None,YU,None
2047,2025-01-31,11:15,Friday,GREENWOOD YARD,SUG,None,None,None,BD,5253
2048,2025-01-31,11:54,Friday,YORKDALE STATION,PUSO,6,11,S,YU,5656
2049,2025-01-31,11:56,Friday,BATHURST STATION,MUI,34,38,W,BD,5116
2050,2025-01-31,12:00,Friday,BLOOR STATION,SUDP,3,8,N,YU,5446
2051,2025-01-31,12:01,Friday,WILSON STATION,PUMST,None,None,None,YU,None
2052,2025-01-31,12:06,Friday,UNION STATION,MUIS,None,None,None,YU,None
2053,2025-01-31,12:28,Friday,COLLEGE STATION,MUPAA,3,8,S,YU,5826
2054,2025-01-31,12:46,Friday,BLOOR STATION,SUO,8,12,S,YU,5446
2055,2025-01-31,12:53,Friday,YONGE BD STATION,SUO,3,7,W,BD,5102
2056,2025-01-31,13:30,Friday,SUMMERHILL STATION,MUNCA,None,None,None,YU,None
2057,2025-01-31,13:40,Friday,COLLEGE STATION,SUAP,None,None,N,YU,6126
2058,2025-01-31,13:42,Friday,DAVISVILLE STATION,SUDP,4,8,N,YU,5741
2059,2025-01-31,14:00,Friday,EGLINTON STATION,MUNCA,None,None,None,YU,None
2060,2025-01-31,14:04,Friday,ST GEORGE YUS STATION,SUAE,6,10,N,YU,5676
2061,2025-01-31,14:15,Friday,LAWRENCE STATION,MUI,5,9,S,YU,6121
2062,2025-01-31,14:32,Friday,YORK MILLS STATION,SUDP,9,13,N,YU,5391
2063,2025-01-31,14:57,Friday,YORKDALE STATION,SUAP,16,20,N,YU,6011
2064,2025-01-31,14:59,Friday,BLOOR STATION,SUO,3,6,N,YU,5875
2065,2025-01-31,15:00,Friday,FINCH STATION,MUIR,3,7,N,YU,5701
2066,2025-01-31,15:07,Friday,DUNDAS STATION,MUIRS,None,None,S,YU,None
2067,2025-01-31,15:09,Friday,CASTLE FRANK STATION,SUDP,7,11,W,BD,5235
2068,2025-01-31,15:09,Friday,LAWRENCE WEST STATION,TUO,32,36,S,YU,5766
2069,2025-01-31,15:23,Friday,ISLINGTON STATION,EUSC,None,None,E,BD,5113
2070,2025-01-31,15:24,Friday,DUNDAS STATION,MUIRS,None,None,N,YU,None
2071,2025-01-31,15:24,Friday,DUNDAS WEST STATION,MUIS,None,None,None,BD,None
2072,2025-01-31,15:29,Friday,EGLINTON WEST STATION,MUPAA,None,None,N,YU,6041
2073,2025-01-31,16:01,Friday,ROYAL YORK STATION,PUSRA,8,11,E,BD,5341
2074,2025-01-31,16:23,Friday,LAWRENCE WEST STATION,TUO,None,None,None,YU,5766
2075,2025-01-31,16:35,Friday,WELLESLEY STATION,SUDP,None,None,None,YU,None
2076,2025-01-31,16:44,Friday,BLOOR STATION,MUIS,None,None,None,YU,None
2077,2025-01-31,17:06,Friday,ROYAL YORK STATION,MUIR,3,6,W,BD,5246
2078,2025-01-31,17:45,Friday,QUEEN STATION,SUEAS,12,15,S,YU,5511
2079,2025-01-31,17:54,Friday,SHEPPARD WEST STATION,MUIR,3,6,N,YU,5671
2080,2025-01-31,18:09,Friday,KIPLING STATION,EUDO,6,9,E,BD,5243
2081,2025-01-31,19:47,Friday,KIPLING STATION,TUSC,None,None,W,BD,5172
2082,2025-01-31,20:08,Friday,KENNEDY BD STATION,SUDP,3,6,None,BD,5358
2083,2025-01-31,20:18,Friday,KIPLING STATION,EUSC,None,None,E,BD,5094
2084,2025-01-31,20:28,Friday,JANE STATION,EUSC,None,None,E,BD,5094
2085,2025-01-31,20:46,Friday,VAUGHAN MC STATION,MUI,None,None,S,YU,6076
2086,2025-01-31,20:53,Friday,BATHURST STATION,MUIRS,None,None,None,BD,None
2087,2025-01-31,21:07,Friday,UNION STATION TO KING,MUD,4,8,N,YU,5601
2088,2025-01-31,21:16,Friday,BLOOR STATION,SUDP,None,None,N,YU,5601
2089,2025-01-31,21:35,Friday,PAPE STATION,SUDP,9,14,E,BD,5160
2090,2025-01-31,21:46,Friday,DAVISVILLE STATION,MUIR,3,7,N,YU,5621
2091,2025-01-31,21:49,Friday,DONLANDS STATION,SUDP,6,11,E,BD,5160
2092,2025-01-31,21:55,Friday,DONLANDS STATION,SUDP,None,None,W,BD,5229
2093,2025-01-31,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,None,None,None,YU/BD,None
2094,2025-01-31,22:22,Friday,BLOOR STATION,MUIRS,None,None,S,YU,None
2095,2025-01-31,22:35,Friday,DAVISVILLE STATION,MUIRS,None,None,None,YU,None
2096,2025-01-31,22:56,Friday,SPADINA BD STATION,MUIE,None,None,None,BD,None
2097,2025-01-31,23:00,Friday,LINE 1 - YONGE UNIVERS,MUO,None,None,None,YU,None
2098,2025-01-31,23:10,Friday,DUNDAS STATION,SUAP,None,None,N,YU,None
2099,2025-01-31,0:01,Friday,BLOOR STATION,MUIS,None,None,None,YU,None
2100,2025-01-31,0:25,Friday,ST GEORGE YUS STATION,MUIRS,None,None,N,YU,None
2101,2025-01-31,1:08,Friday,SPADINA BD STATION,SUDP,9,14,W,BD,5172
2102,2025-01-31,1:19,Friday,QUEEN STATION,MUIS,None,None,None,YU,None
2103,2025-01-31,1:28,Friday,ST GEORGE YUS STATION,MUSAN,6,12,N,YU,6086
2104,2025-01-31,19:34,Friday,BAYVIEW STATION,EUSC,6,13,E,SHP,6181
